PALAVRAS DA ARVORE AVL COM A QUANTIDADE DE OCORRENCIAS
PALAVRA: a                             	Qtde: 21728
PALAVRA: outrage                       	Qtde: 16
PALAVRA: outre                         	Qtde: 16
PALAVRA: outset                        	Qtde: 16
PALAVRA: outside                       	Qtde: 288
PALAVRA: over                          	Qtde: 1840
PALAVRA: overcoat                      	Qtde: 16
PALAVRA: overcome                      	Qtde: 16
PALAVRA: overhear                      	Qtde: 16
PALAVRA: overhung                      	Qtde: 16
PALAVRA: overlap                       	Qtde: 16
PALAVRA: overlooked                    	Qtde: 48
PALAVRA: overtake                      	Qtde: 64
PALAVRA: overtaken                     	Qtde: 32
PALAVRA: overtaking                    	Qtde: 16
PALAVRA: overtook                      	Qtde: 16
PALAVRA: overwhelmed                   	Qtde: 16
PALAVRA: owe                           	Qtde: 64
PALAVRA: owed                          	Qtde: 16
PALAVRA: own                           	Qtde: 1376
PALAVRA: owned                         	Qtde: 16
PALAVRA: owner                         	Qtde: 144
PALAVRA: owns                          	Qtde: 32
PALAVRA: oxford                        	Qtde: 48
PALAVRA: p                             	Qtde: 32
PALAVRA: pace                          	Qtde: 32
PALAVRA: paced                         	Qtde: 16
PALAVRA: paces                         	Qtde: 16
PALAVRA: pacify                        	Qtde: 16
PALAVRA: pack                          	Qtde: 32
PALAVRA: paddington                    	Qtde: 16
PALAVRA: padlocked                     	Qtde: 16
PALAVRA: page                          	Qtde: 160
PALAVRA: pages                         	Qtde: 16
PALAVRA: paid                          	Qtde: 144
PALAVRA: pain                          	Qtde: 32
PALAVRA: painful                       	Qtde: 32
PALAVRA: pains                         	Qtde: 64
PALAVRA: paint                         	Qtde: 16
PALAVRA: pair                          	Qtde: 176
PALAVRA: pairs                         	Qtde: 16
PALAVRA: pale                          	Qtde: 144
PALAVRA: palefaced                     	Qtde: 16
PALAVRA: paler                         	Qtde: 32
PALAVRA: pallid                        	Qtde: 16
PALAVRA: pane                          	Qtde: 32
PALAVRA: panelling                     	Qtde: 32
PALAVRA: pannikin                      	Qtde: 16
PALAVRA: panting                       	Qtde: 80
PALAVRA: paper                         	Qtde: 336
PALAVRA: papers                        	Qtde: 112
PALAVRA: paperwork                     	Qtde: 16
PALAVRA: paragraph                     	Qtde: 176
PALAVRA: paragraphs                    	Qtde: 48
PALAVRA: parallel                      	Qtde: 16
PALAVRA: paralyze                      	Qtde: 16
PALAVRA: paralyzed                     	Qtde: 32
PALAVRA: paralyzing                    	Qtde: 32
PALAVRA: pardon                        	Qtde: 16
PALAVRA: pardoned                      	Qtde: 16
PALAVRA: parietal                      	Qtde: 16
PALAVRA: parish                        	Qtde: 32
PALAVRA: parishes                      	Qtde: 16
PALAVRA: park                          	Qtde: 32
PALAVRA: paroxysm                      	Qtde: 16
PALAVRA: part                          	Qtde: 384
PALAVRA: parted                        	Qtde: 16
PALAVRA: particle                      	Qtde: 16
PALAVRA: particular                    	Qtde: 160
PALAVRA: particularly                  	Qtde: 32
PALAVRA: particulars                   	Qtde: 48
PALAVRA: parting                       	Qtde: 16
PALAVRA: partly                        	Qtde: 48
PALAVRA: parts                         	Qtde: 48
PALAVRA: party                         	Qtde: 16
PALAVRA: pass                          	Qtde: 112
PALAVRA: passage                       	Qtde: 112
PALAVRA: passed                        	Qtde: 496
PALAVRA: passes                        	Qtde: 48
PALAVRA: passing                       	Qtde: 64
PALAVRA: passion                       	Qtde: 64
PALAVRA: passionate                    	Qtde: 32
PALAVRA: passionately                  	Qtde: 16
PALAVRA: passions                      	Qtde: 32
PALAVRA: past                          	Qtde: 160
PALAVRA: paste                         	Qtde: 32
PALAVRA: pasted                        	Qtde: 32
PALAVRA: pasting                       	Qtde: 16
PALAVRA: pasture                       	Qtde: 16
PALAVRA: patch                         	Qtde: 32
PALAVRA: patched                       	Qtde: 16
PALAVRA: patches                       	Qtde: 64
PALAVRA: patent                        	Qtde: 16
PALAVRA: path                          	Qtde: 448
PALAVRA: pathological                  	Qtde: 16
PALAVRA: pathology                     	Qtde: 16
PALAVRA: paths                         	Qtde: 16
PALAVRA: pathway                       	Qtde: 48
PALAVRA: patience                      	Qtde: 48
PALAVRA: patient                       	Qtde: 32
PALAVRA: patiently                     	Qtde: 16
PALAVRA: patter                        	Qtde: 16
PALAVRA: pause                         	Qtde: 64
PALAVRA: paused                        	Qtde: 16
PALAVRA: pawing                        	Qtde: 16
PALAVRA: pay                           	Qtde: 48
PALAVRA: paying                        	Qtde: 64
PALAVRA: payments                      	Qtde: 48
PALAVRA: pays                          	Qtde: 16
PALAVRA: peace                         	Qtde: 16
PALAVRA: peaceful                      	Qtde: 32
PALAVRA: peaches                       	Qtde: 16
PALAVRA: peak                          	Qtde: 16
PALAVRA: pealed                        	Qtde: 16
PALAVRA: peasant                       	Qtde: 16
PALAVRA: peasants                      	Qtde: 112
PALAVRA: peat                          	Qtde: 16
PALAVRA: peaty                         	Qtde: 16
PALAVRA: peculiar                      	Qtde: 32
PALAVRA: peculiarity                   	Qtde: 16
PALAVRA: pedestal                      	Qtde: 16
PALAVRA: peeped                        	Qtde: 96
PALAVRA: peered                        	Qtde: 16
PALAVRA: peering                       	Qtde: 48
PALAVRA: pen                           	Qtde: 64
PALAVRA: penang                        	Qtde: 16
PALAVRA: pencil                        	Qtde: 16
PALAVRA: penetrate                     	Qtde: 32
PALAVRA: penetrated                    	Qtde: 16
PALAVRA: peninsula                     	Qtde: 16
PALAVRA: penny                         	Qtde: 16
PALAVRA: people                        	Qtde: 400
PALAVRA: peoples                       	Qtde: 16
PALAVRA: perceive                      	Qtde: 64
PALAVRA: perceptibly                   	Qtde: 16
PALAVRA: perchanceto                   	Qtde: 16
PALAVRA: peremptory                    	Qtde: 16
PALAVRA: perfect                       	Qtde: 48
PALAVRA: perfectly                     	Qtde: 112
PALAVRA: perform                       	Qtde: 32
PALAVRA: performances                  	Qtde: 16
PALAVRA: performed                     	Qtde: 16
PALAVRA: performing                    	Qtde: 48
PALAVRA: perfumes                      	Qtde: 16
PALAVRA: perhaps                       	Qtde: 432
PALAVRA: perhapsupon                   	Qtde: 16
PALAVRA: perilous                      	Qtde: 16
PALAVRA: period                        	Qtde: 32
PALAVRA: periodic                      	Qtde: 16
PALAVRA: periodically                  	Qtde: 16
PALAVRA: perish                        	Qtde: 16
PALAVRA: perkins                       	Qtde: 80
PALAVRA: permanent                     	Qtde: 32
PALAVRA: permanently                   	Qtde: 16
PALAVRA: permission                    	Qtde: 144
PALAVRA: permit                        	Qtde: 32
PALAVRA: permitted                     	Qtde: 48
PALAVRA: perplexity                    	Qtde: 16
PALAVRA: persecuting                   	Qtde: 16
PALAVRA: persecution                   	Qtde: 32
PALAVRA: perseverance                  	Qtde: 16
PALAVRA: person                        	Qtde: 224
PALAVRA: personal                      	Qtde: 80
PALAVRA: personification               	Qtde: 16
PALAVRA: persuade                      	Qtde: 16
PALAVRA: pet                           	Qtde: 32
PALAVRA: pg                            	Qtde: 16
PALAVRA: pglaf                         	Qtde: 16
PALAVRA: phantom                       	Qtde: 16
PALAVRA: phosphorus                    	Qtde: 16
PALAVRA: photograph                    	Qtde: 16
PALAVRA: phrase                        	Qtde: 64
PALAVRA: phrases                       	Qtde: 16
PALAVRA: physical                      	Qtde: 64
PALAVRA: picked                        	Qtde: 48
PALAVRA: picker                        	Qtde: 16
PALAVRA: picnic                        	Qtde: 16
PALAVRA: picture                       	Qtde: 160
PALAVRA: pictured                      	Qtde: 16
PALAVRA: pictures                      	Qtde: 16
PALAVRA: piece                         	Qtde: 64
PALAVRA: pieces                        	Qtde: 16
PALAVRA: pierced                       	Qtde: 16
PALAVRA: piercing                      	Qtde: 16
PALAVRA: pike                          	Qtde: 32
PALAVRA: pile                          	Qtde: 16
PALAVRA: pillar                        	Qtde: 16
PALAVRA: pillars                       	Qtde: 16
PALAVRA: pin                           	Qtde: 16
PALAVRA: pined                         	Qtde: 16
PALAVRA: pink                          	Qtde: 32
PALAVRA: pinnacle                      	Qtde: 32
PALAVRA: pinpoint                      	Qtde: 16
PALAVRA: pipe                          	Qtde: 16
PALAVRA: piqued                        	Qtde: 16
PALAVRA: pistol                        	Qtde: 80
PALAVRA: pistoling                     	Qtde: 16
PALAVRA: pistols                       	Qtde: 16
PALAVRA: pit                           	Qtde: 16
PALAVRA: pitchdark                     	Qtde: 16
PALAVRA: piteous                       	Qtde: 16
PALAVRA: pits                          	Qtde: 16
PALAVRA: pitt                          	Qtde: 16
PALAVRA: pittance                      	Qtde: 16
PALAVRA: pity                          	Qtde: 64
PALAVRA: place                         	Qtde: 736
PALAVRA: placed                        	Qtde: 144
PALAVRA: placehis                      	Qtde: 16
PALAVRA: places                        	Qtde: 32
PALAVRA: placid                        	Qtde: 16
PALAVRA: placing                       	Qtde: 16
PALAVRA: plagued                       	Qtde: 16
PALAVRA: plain                         	Qtde: 144
PALAVRA: plainly                       	Qtde: 32
PALAVRA: plan                          	Qtde: 80
PALAVRA: plank                         	Qtde: 16
PALAVRA: planning                      	Qtde: 16
PALAVRA: plans                         	Qtde: 176
PALAVRA: planted                       	Qtde: 32
PALAVRA: plants                        	Qtde: 16
PALAVRA: platform                      	Qtde: 64
PALAVRA: play                          	Qtde: 128
PALAVRA: played                        	Qtde: 80
PALAVRA: playing                       	Qtde: 48
PALAVRA: pleasant                      	Qtde: 128
PALAVRA: please                        	Qtde: 208
PALAVRA: pleased                       	Qtde: 32
PALAVRA: pleasure                      	Qtde: 144
PALAVRA: pledge                        	Qtde: 32
PALAVRA: plenty                        	Qtde: 16
PALAVRA: plot                          	Qtde: 64
PALAVRA: plough                        	Qtde: 16
PALAVRA: plucked                       	Qtde: 32
PALAVRA: plucking                      	Qtde: 16
PALAVRA: plume                         	Qtde: 32
PALAVRA: plumed                        	Qtde: 16
PALAVRA: plunged                       	Qtde: 16
